a7,code,person_need,person_know,person_job,person_edu,edu,job1,edu_knows,job_knows,edu_knows_orig,job_knows_orig,L_knows,L_knows_norm
212.0,2122.0,1.0,1.0,11.0,3.0,3.0,0.0,1.3972776,-0.6247571,1.0,0.0,0.905911,0.64971906
212.0,2123.0,1.0,1.0,4.0,2.0,2.0,4.0,1.3972776,1.6002363,1.0,1.0,1.96668,1.0
212.0,2125.0,1.0,1.0,11.0,3.0,3.0,4.0,1.3972776,-0.6247571,1.0,0.0,0.905911,0.64971906
212.0,2127.0,2.0,1.0,1.0,3.0,2.0,17.0,-0.71551174,-0.6247571,0.0,0.0,-0.10136469,0.3171024
212.0,2128.0,2.0,1.0,4.0,2.0,2.0,0.0,1.3972776,-0.6247571,1.0,0.0,0.905911,0.64971906
213.0,2131.0,3.0,1.0,9.0,3.0,4.0,22.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
213.0,2132.0,1.0,1.0,0.0,3.0,3.0,0.0,1.3972776,1.6002363,1.0,1.0,1.0063869,0.6828976
213.0,2133.0,2.0,1.0,5.0,,3.0,5.0,-0.71551174,1.6002363,0.0,1.0,-0.00088872755,0.35028097
213.0,2134.0,3.0,1.0,4.0,,3.0,25.0,-0.71551174,-0.6247571,0.0,0.0,-0.10136469,0.3171024
213.0,2135.0,2.0,1.0,4.0,,3.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
213.0,2136.0,3.0,1.0,4.0,3.0,3.0,4.0,1.3972776,1.6002363,1.0,1.0,1.96668,1.0
213.0,2137.0,3.0,1.0,,,2.0,8.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
213.0,2138.0,2.0,1.0,0.0,2.0,3.0,0.0,-0.71551174,1.6002363,0.0,1.0,0.9594045,0.6673834
213.0,2139.0,2.0,1.0,4.0,2.0,3.0,25.0,-0.71551174,-0.6247571,0.0,0.0,-0.10136469,0.3171024
214.0,2141.0,2.0,1.0,11.0,3.0,3.0,7.0,1.3972776,-0.6247571,1.0,0.0,-0.0543822,0.3326167
214.0,2143.0,,0.0,,,3.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
214.0,2144.0,2.0,1.0,7.0,2.0,3.0,4.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
214.0,2145.0,,0.0,,,3.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
214.0,2148.0,2.0,1.0,4.0,3.0,3.0,,1.3972776,,1.0,,0.24347176,0.43097225
214.0,2149.0,3.0,1.0,17.0,3.0,3.0,17.0,1.3972776,1.6002363,1.0,1.0,1.96668,1.0
215.0,2151.0,1.0,1.0,0.0,2.0,3.0,17.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
215.0,2153.0,2.0,1.0,4.0,3.0,3.0,4.0,1.3972776,1.6002363,1.0,1.0,1.0063869,0.6828976
215.0,2154.0,3.0,1.0,17.0,3.0,3.0,17.0,1.3972776,1.6002363,1.0,1.0,1.0063869,0.6828976
215.0,2157.0,2.0,1.0,4.0,2.0,0.0,23.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
215.0,2158.0,3.0,1.0,17.0,3.0,2.0,8.0,-0.71551174,-0.6247571,0.0,0.0,-0.10136469,0.3171024
215.0,2159.0,3.0,1.0,4.0,3.0,3.0,4.0,1.3972776,1.6002363,1.0,1.0,1.96668,1.0
216.0,2162.0,4.0,1.0,9.0,4.0,4.0,4.0,1.3972776,-0.6247571,1.0,0.0,-0.0543822,0.3326167
216.0,2164.0,2.0,1.0,0.0,3.0,2.0,4.0,-0.71551174,-0.6247571,0.0,0.0,-0.10136469,0.3171024
216.0,2165.0,4.0,1.0,0.0,4.0,4.0,17.0,1.3972776,-0.6247571,1.0,0.0,-0.0543822,0.3326167
216.0,2169.0,2.0,1.0,4.0,2.0,1.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
217.0,2171.0,3.0,1.0,14.0,3.0,2.0,4.0,-0.71551174,-0.6247571,0.0,0.0,-0.10136469,0.3171024
217.0,2172.0,1.0,1.0,0.0,0.0,3.0,0.0,-0.71551174,1.6002363,0.0,1.0,0.9594045,0.6673834
217.0,2173.0,3.0,1.0,23.0,2.0,0.0,4.0,-0.71551174,-0.6247571,0.0,0.0,-0.10136469,0.3171024
217.0,2176.0,1.0,1.0,23.0,2.0,1.0,4.0,-0.71551174,-0.6247571,0.0,0.0,-0.10136469,0.3171024
217.0,2178.0,3.0,1.0,0.0,4.0,3.0,0.0,-0.71551174,1.6002363,0.0,1.0,0.9594045,0.6673834
218.0,2183.0,,0.0,,,3.0,22.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
218.0,2185.0,,0.0,,,3.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
218.0,2186.0,3.0,0.0,0.0,3.0,3.0,0.0,1.3972776,1.6002363,1.0,1.0,1.0063869,0.6828976
218.0,2187.0,,0.0,,,3.0,25.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
218.0,2188.0,,0.0,,,3.0,25.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
219.0,2191.0,4.0,1.0,4.0,4.0,4.0,,1.3972776,,1.0,,0.24347176,0.43097225
219.0,2192.0,2.0,1.0,,3.0,3.0,27.0,1.3972776,-0.6247571,1.0,0.0,-0.0543822,0.3326167
219.0,2193.0,,0.0,,,3.0,,-0.71551174,1.6002363,0.0,1.0,-0.00088872755,0.35028097
219.0,2195.0,2.0,1.0,4.0,2.0,3.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
219.0,2196.0,3.0,1.0,17.0,3.0,4.0,17.0,-0.71551174,1.6002363,0.0,1.0,0.9594045,0.6673834
219.0,2197.0,2.0,1.0,0.0,,3.0,6.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
219.0,2198.0,3.0,1.0,23.0,2.0,3.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
219.0,2199.0,2.0,1.0,4.0,2.0,3.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
220.0,2201.0,2.0,1.0,4.0,2.0,3.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
220.0,2203.0,,0.0,,,3.0,25.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
220.0,2204.0,,0.0,,,3.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
220.0,2205.0,,0.0,,,4.0,,-0.71551174,1.6002363,0.0,1.0,-0.00088872755,0.35028097
220.0,2206.0,3.0,1.0,27.0,4.0,4.0,27.0,1.3972776,1.6002363,1.0,1.0,1.96668,1.0
220.0,2208.0,2.0,1.0,0.0,3.0,3.0,0.0,1.3972776,1.6002363,1.0,1.0,1.0063869,0.6828976
220.0,2209.0,,0.0,,,3.0,17.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
221.0,2211.0,5.0,1.0,2.0,4.0,4.0,2.0,1.3972776,1.6002363,1.0,1.0,1.96668,1.0
221.0,2212.0,,0.0,,,0.0,25.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
221.0,2213.0,2.0,1.0,0.0,,3.0,14.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
221.0,2214.0,,0.0,,,4.0,9.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
221.0,2215.0,4.0,1.0,9.0,3.0,3.0,17.0,1.3972776,-0.6247571,1.0,0.0,0.905911,0.64971906
221.0,2216.0,4.0,1.0,0.0,3.0,4.0,,-0.71551174,,0.0,,-0.76380396,0.098355584
221.0,2218.0,3.0,1.0,0.0,2.0,3.0,0.0,-0.71551174,1.6002363,0.0,1.0,-0.00088872755,0.35028097
222.0,2225.0,4.0,1.0,17.0,4.0,4.0,9.0,1.3972776,-0.6247571,1.0,0.0,0.905911,0.64971906
222.0,2227.0,3.0,1.0,0.0,3.0,3.0,0.0,1.3972776,1.6002363,1.0,1.0,1.0063869,0.6828976
222.0,2228.0,3.0,1.0,4.0,3.0,3.0,25.0,1.3972776,-0.6247571,1.0,0.0,-0.0543822,0.3326167
222.0,2229.0,,0.0,,,2.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
223.0,2231.0,1.0,1.0,0.0,3.0,3.0,0.0,1.3972776,1.6002363,1.0,1.0,1.96668,1.0
223.0,2232.0,1.0,1.0,0.0,2.0,2.0,0.0,1.3972776,1.6002363,1.0,1.0,1.96668,1.0
223.0,2233.0,1.0,1.0,0.0,3.0,3.0,4.0,1.3972776,-0.6247571,1.0,0.0,0.905911,0.64971906
223.0,2234.0,2.0,1.0,4.0,3.0,3.0,6.0,1.3972776,-0.6247571,1.0,0.0,0.905911,0.64971906
223.0,2236.0,1.0,1.0,0.0,0.0,3.0,4.0,-0.71551174,-0.6247571,0.0,0.0,-0.10136469,0.3171024
223.0,2237.0,2.0,1.0,17.0,3.0,4.0,17.0,-0.71551174,1.6002363,0.0,1.0,0.9594045,0.6673834
224.0,2241.0,2.0,1.0,14.0,2.0,3.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-0.10136469,0.3171024
224.0,2242.0,3.0,1.0,4.0,2.0,4.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-0.10136469,0.3171024
224.0,2243.0,,0.0,,,3.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
224.0,2246.0,,0.0,,,4.0,4.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
224.0,2247.0,,0.0,,,3.0,4.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
224.0,2249.0,,0.0,,,3.0,23.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
225.0,2252.0,2.0,1.0,18.0,2.0,3.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-0.10136469,0.3171024
225.0,2253.0,2.0,1.0,1.0,3.0,4.0,9.0,-0.71551174,-0.6247571,0.0,0.0,-0.10136469,0.3171024
225.0,2254.0,1.0,1.0,1.0,3.0,2.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
225.0,2255.0,3.0,0.0,0.0,3.0,3.0,0.0,1.3972776,1.6002363,1.0,1.0,1.0063869,0.6828976
225.0,2256.0,1.0,1.0,25.0,3.0,4.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
226.0,2261.0,1.0,1.0,0.0,2.0,2.0,8.0,1.3972776,-0.6247571,1.0,0.0,0.905911,0.64971906
226.0,2262.0,3.0,1.0,9.0,3.0,3.0,9.0,1.3972776,1.6002363,1.0,1.0,1.96668,1.0
226.0,2264.0,1.0,1.0,0.0,2.0,2.0,0.0,1.3972776,1.6002363,1.0,1.0,1.96668,1.0
226.0,2265.0,2.0,1.0,0.0,,2.0,25.0,-0.71551174,-0.6247571,0.0,0.0,-0.10136469,0.3171024
226.0,2266.0,2.0,1.0,4.0,3.0,3.0,0.0,1.3972776,-0.6247571,1.0,0.0,-0.0543822,0.3326167
226.0,2268.0,2.0,1.0,4.0,2.0,3.0,6.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
227.0,2271.0,1.0,1.0,8.0,2.0,3.0,8.0,-0.71551174,1.6002363,0.0,1.0,0.9594045,0.6673834
227.0,2272.0,1.0,1.0,4.0,2.0,3.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
227.0,2277.0,1.0,1.0,4.0,0.0,1.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
227.0,2278.0,1.0,1.0,0.0,3.0,3.0,0.0,1.3972776,1.6002363,1.0,1.0,1.96668,1.0
227.0,2279.0,3.0,1.0,9.0,4.0,4.0,9.0,1.3972776,1.6002363,1.0,1.0,1.0063869,0.6828976
228.0,2281.0,,0.0,,,2.0,4.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
228.0,2283.0,1.0,1.0,8.0,0.0,2.0,8.0,-0.71551174,1.6002363,0.0,1.0,-0.00088872755,0.35028097
228.0,2285.0,1.0,1.0,0.0,0.0,2.0,4.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
228.0,2286.0,1.0,1.0,8.0,0.0,2.0,4.0,-0.71551174,-0.6247571,0.0,0.0,-0.10136469,0.3171024
228.0,2287.0,1.0,1.0,21.0,2.0,3.0,8.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
228.0,2288.0,1.0,1.0,0.0,0.0,2.0,8.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
228.0,2289.0,2.0,1.0,17.0,4.0,3.0,4.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
229.0,2291.0,2.0,1.0,1.0,4.0,4.0,1.0,1.3972776,1.6002363,1.0,1.0,1.96668,1.0
229.0,2293.0,2.0,1.0,17.0,3.0,3.0,17.0,1.3972776,1.6002363,1.0,1.0,1.96668,1.0
229.0,2294.0,1.0,1.0,0.0,2.0,3.0,0.0,-0.71551174,1.6002363,0.0,1.0,0.9594045,0.6673834
229.0,2295.0,1.0,1.0,0.0,0.0,2.0,0.0,-0.71551174,1.6002363,0.0,1.0,-0.00088872755,0.35028097
229.0,2296.0,1.0,1.0,0.0,2.0,2.0,0.0,1.3972776,1.6002363,1.0,1.0,1.0063869,0.6828976
229.0,2297.0,1.0,1.0,17.0,3.0,3.0,17.0,1.3972776,1.6002363,1.0,1.0,1.96668,1.0
229.0,2299.0,1.0,1.0,14.0,3.0,3.0,,1.3972776,,1.0,,0.24347176,0.43097225
230.0,2301.0,2.0,1.0,4.0,2.0,2.0,4.0,1.3972776,1.6002363,1.0,1.0,1.96668,1.0
230.0,2303.0,2.0,0.0,0.0,2.0,2.0,0.0,1.3972776,1.6002363,1.0,1.0,1.0063869,0.6828976
230.0,2304.0,2.0,1.0,4.0,3.0,2.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-0.10136469,0.3171024
230.0,2305.0,3.0,1.0,9.0,3.0,2.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-0.10136469,0.3171024
230.0,2307.0,1.0,0.0,14.0,3.0,2.0,,-0.71551174,,0.0,,-0.76380396,0.098355584
230.0,2308.0,2.0,1.0,0.0,3.0,4.0,17.0,-0.71551174,-0.6247571,0.0,0.0,-0.10136469,0.3171024
231.0,2312.0,,0.0,,,3.0,6.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
231.0,2313.0,2.0,0.0,0.0,3.0,3.0,18.0,1.3972776,-0.6247571,1.0,0.0,-0.0543822,0.3326167
231.0,2314.0,2.0,1.0,25.0,2.0,2.0,0.0,1.3972776,-0.6247571,1.0,0.0,0.905911,0.64971906
231.0,2315.0,2.0,1.0,12.0,3.0,3.0,1.0,1.3972776,-0.6247571,1.0,0.0,0.905911,0.64971906
231.0,2317.0,2.0,1.0,4.0,2.0,2.0,25.0,1.3972776,-0.6247571,1.0,0.0,0.905911,0.64971906
231.0,2318.0,2.0,0.0,0.0,3.0,3.0,0.0,1.3972776,1.6002363,1.0,1.0,1.0063869,0.6828976
231.0,2319.0,1.0,1.0,0.0,2.0,3.0,8.0,-0.71551174,-0.6247571,0.0,0.0,-0.10136469,0.3171024
232.0,2321.0,2.0,1.0,17.0,3.0,4.0,17.0,-0.71551174,1.6002363,0.0,1.0,0.9594045,0.6673834
232.0,2322.0,2.0,1.0,0.0,3.0,3.0,17.0,1.3972776,-0.6247571,1.0,0.0,0.905911,0.64971906
232.0,2323.0,,0.0,,,0.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
232.0,2325.0,3.0,1.0,9.0,3.0,2.0,,-0.71551174,,0.0,,0.19648926,0.41545796
232.0,2326.0,3.0,1.0,9.0,4.0,3.0,,-0.71551174,,0.0,,0.19648926,0.41545796
232.0,2327.0,,0.0,,,3.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
232.0,2328.0,,0.0,,,2.0,4.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
233.0,2331.0,1.0,1.0,8.0,2.0,3.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-0.10136469,0.3171024
233.0,2332.0,2.0,0.0,11.0,3.0,3.0,11.0,1.3972776,1.6002363,1.0,1.0,1.0063869,0.6828976
233.0,2333.0,2.0,1.0,6.0,3.0,3.0,6.0,1.3972776,1.6002363,1.0,1.0,1.96668,1.0
233.0,2335.0,2.0,0.0,4.0,3.0,3.0,4.0,1.3972776,1.6002363,1.0,1.0,1.0063869,0.6828976
233.0,2336.0,4.0,0.0,9.0,3.0,4.0,17.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
234.0,2341.0,,0.0,,,2.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
234.0,2344.0,3.0,1.0,,,2.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
234.0,2347.0,,0.0,,,2.0,4.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
234.0,2348.0,3.0,1.0,22.0,2.0,2.0,,1.3972776,,1.0,,1.2037649,0.74807465
234.0,2349.0,3.0,1.0,17.0,3.0,4.0,4.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
235.0,2357.0,3.0,1.0,17.0,3.0,2.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-0.10136469,0.3171024
235.0,2358.0,2.0,1.0,0.0,2.0,3.0,17.0,-0.71551174,-0.6247571,0.0,0.0,-0.10136469,0.3171024
235.0,2359.0,3.0,1.0,17.0,3.0,4.0,17.0,-0.71551174,1.6002363,0.0,1.0,0.9594045,0.6673834
236.0,2366.0,1.0,1.0,28.0,2.0,3.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-0.10136469,0.3171024
236.0,2368.0,,0.0,,,2.0,17.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
237.0,2371.0,,0.0,,,4.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
237.0,2372.0,,0.0,,,3.0,21.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
237.0,2373.0,,0.0,,,3.0,15.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
237.0,2374.0,,0.0,,,3.0,25.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
237.0,2375.0,,0.0,,,3.0,25.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
237.0,2378.0,,0.0,,,3.0,6.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
237.0,2379.0,,0.0,,,4.0,9.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
238.0,2381.0,,0.0,,,3.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
238.0,2382.0,3.0,1.0,9.0,3.0,3.0,9.0,1.3972776,1.6002363,1.0,1.0,1.0063869,0.6828976
238.0,2384.0,3.0,1.0,0.0,2.0,1.0,0.0,-0.71551174,1.6002363,0.0,1.0,-0.00088872755,0.35028097
238.0,2386.0,3.0,1.0,0.0,2.0,2.0,0.0,1.3972776,1.6002363,1.0,1.0,1.96668,1.0
238.0,2387.0,2.0,1.0,19.0,2.0,3.0,22.0,-0.71551174,-0.6247571,0.0,0.0,-0.10136469,0.3171024
238.0,2388.0,2.0,1.0,4.0,2.0,3.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-0.10136469,0.3171024
238.0,2389.0,3.0,1.0,23.0,3.0,3.0,0.0,1.3972776,-0.6247571,1.0,0.0,0.905911,0.64971906
239.0,2391.0,,0.0,,,3.0,19.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
239.0,2392.0,,0.0,,,3.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
239.0,2395.0,,0.0,,,2.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
239.0,2396.0,,0.0,,,4.0,18.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
239.0,2398.0,,0.0,,,4.0,17.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
239.0,2399.0,3.0,1.0,0.0,,2.0,0.0,-0.71551174,1.6002363,0.0,1.0,0.9594045,0.6673834
240.0,2403.0,,0.0,,,3.0,17.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
240.0,2404.0,2.0,1.0,0.0,,0.0,0.0,-0.71551174,1.6002363,0.0,1.0,-0.00088872755,0.35028097
240.0,2405.0,,0.0,,,3.0,6.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
240.0,2406.0,,1.0,,,4.0,4.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
240.0,2407.0,2.0,1.0,4.0,3.0,3.0,18.0,1.3972776,-0.6247571,1.0,0.0,0.905911,0.64971906
240.0,2408.0,2.0,1.0,4.0,,2.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-0.10136469,0.3171024
240.0,2409.0,,0.0,,,3.0,4.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
241.0,2411.0,4.0,1.0,7.0,3.0,3.0,4.0,1.3972776,-0.6247571,1.0,0.0,0.905911,0.64971906
241.0,2412.0,2.0,1.0,0.0,,2.0,0.0,-0.71551174,1.6002363,0.0,1.0,0.9594045,0.6673834
241.0,2413.0,5.0,1.0,9.0,4.0,3.0,6.0,-0.71551174,-0.6247571,0.0,0.0,-0.10136469,0.3171024
241.0,2414.0,2.0,1.0,0.0,,0.0,0.0,-0.71551174,1.6002363,0.0,1.0,-0.00088872755,0.35028097
241.0,2415.0,3.0,1.0,4.0,3.0,2.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-0.10136469,0.3171024
241.0,2417.0,2.0,1.0,4.0,,3.0,4.0,-0.71551174,1.6002363,0.0,1.0,-0.00088872755,0.35028097
241.0,2418.0,2.0,1.0,6.0,,3.0,6.0,-0.71551174,1.6002363,0.0,1.0,0.9594045,0.6673834
242.0,2422.0,,0.0,,,3.0,4.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
242.0,2423.0,,0.0,,,3.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
242.0,2426.0,,0.0,,,2.0,27.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
242.0,2428.0,2.0,1.0,5.0,3.0,3.0,0.0,1.3972776,-0.6247571,1.0,0.0,0.905911,0.64971906
242.0,2429.0,1.0,1.0,0.0,2.0,2.0,0.0,1.3972776,1.6002363,1.0,1.0,1.96668,1.0
243.0,2434.0,,0.0,,,3.0,17.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
243.0,2436.0,1.0,1.0,4.0,2.0,2.0,21.0,1.3972776,-0.6247571,1.0,0.0,0.905911,0.64971906
243.0,2438.0,,0.0,,,2.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
243.0,2439.0,2.0,1.0,4.0,3.0,3.0,0.0,1.3972776,-0.6247571,1.0,0.0,0.905911,0.64971906
244.0,2442.0,1.0,1.0,0.0,3.0,2.0,4.0,-0.71551174,-0.6247571,0.0,0.0,-0.10136469,0.3171024
244.0,2443.0,2.0,1.0,15.0,3.0,2.0,11.0,-0.71551174,-0.6247571,0.0,0.0,-0.10136469,0.3171024
244.0,2444.0,1.0,1.0,0.0,3.0,2.0,4.0,-0.71551174,-0.6247571,0.0,0.0,-0.10136469,0.3171024
244.0,2445.0,,0.0,,,2.0,4.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
244.0,2448.0,,0.0,,,2.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
244.0,2449.0,,0.0,,,2.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
245.0,2452.0,3.0,1.0,4.0,3.0,2.0,8.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
245.0,2454.0,1.0,1.0,4.0,2.0,0.0,25.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
245.0,2456.0,2.0,1.0,,2.0,4.0,17.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
245.0,2457.0,,0.0,,,3.0,7.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
245.0,2458.0,,0.0,,,3.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
246.0,2461.0,1.0,1.0,0.0,2.0,2.0,,1.3972776,,1.0,,1.2037649,0.74807465
246.0,2463.0,,0.0,,,3.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
246.0,2465.0,,0.0,,,3.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
246.0,2467.0,4.0,1.0,17.0,3.0,4.0,17.0,-0.71551174,1.6002363,0.0,1.0,0.9594045,0.6673834
246.0,2468.0,,0.0,,,3.0,4.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
246.0,2469.0,,0.0,,,1.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
300.0,3002.0,,0.0,,,4.0,9.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
300.0,3003.0,3.0,1.0,25.0,,2.0,25.0,-0.71551174,1.6002363,0.0,1.0,0.9594045,0.6673834
300.0,3005.0,3.0,1.0,17.0,3.0,3.0,8.0,1.3972776,-0.6247571,1.0,0.0,0.905911,0.64971906
300.0,3007.0,2.0,1.0,8.0,2.0,2.0,8.0,1.3972776,1.6002363,1.0,1.0,1.96668,1.0
300.0,3008.0,,0.0,,,4.0,9.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
300.0,3009.0,3.0,1.0,8.0,3.0,3.0,8.0,1.3972776,1.6002363,1.0,1.0,1.96668,1.0
301.0,3011.0,,0.0,,,3.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
301.0,3012.0,,0.0,,,3.0,1.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
301.0,3013.0,3.0,1.0,2.0,4.0,3.0,4.0,-0.71551174,-0.6247571,0.0,0.0,-0.10136469,0.3171024
301.0,3015.0,,0.0,,,3.0,0.0,-0.71551174,-0.6247571,0.0,0.0,-1.0616579,-7.332227e-17
301.0,3018.0,,0.0,,,3.0,,-0.71551174,1.6002363,0.0,1.0,-0.00088872755,0.35028097
302.0,3023.0,3.0,1.0,14.0,3.0,2.0,,-0.71551174,,0.0,,0.19648926,0.41545796
302.0,3024.0,2.0,1.0,8.0,3.0,1.0,8.0,-0.71551174,1.6002363,0.0,1.0,0.9594045,0.6673834
