a7,chef_tribe,chef_subtribe,chef_y36,col1_tribe,col1_subtribe,col1_y36,col2_tribe,col2_subtribe,col2_y36
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
237.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
238.0,,,,BINDI,,KAZUMBA,LUALUA,,DIMBELENGE
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
239.0,,,,LUALUA,,DIBAYA,LUALUA,,DEMBA
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
240.0,LUBA,,KABEYA-KAMWANGA,,,,,,
241.0,,,,LULUWA,,KAZUMBA,LUALUA,,DIBAYA
241.0,,,,LULUWA,,KAZUMBA,LUALUA,,DIBAYA
241.0,,,,LULUWA,,KAZUMBA,LUALUA,,DIBAYA
241.0,,,,LULUWA,,KAZUMBA,LUALUA,,DIBAYA
