Month,Tmt,a7,multipoly,days_carto_2poly,days_collection_2poly,days_consult,days_all_2poly,days_carto_1poly,days_collect_1poly,days_consult_1poly,days_all_1poly,col_code_1,col_type_1,chief_code1,col_code_2,col_type_2,chief_code2,col1_today,col1_key,col1_start,col1_end,col1_a3,col1_a4,col1_chef_code2,col1_chefcheck,col1_asstcheck,col1_code,col1_code2,col1_y3,col1_consent7,col1_y7,col1_tribe,col1_tribe_o,col1_subtribe,col1_subtribe_o,col1_religion,col1_religion_other,col1_born_kga,col1_move_kga,col1_commune,col1_quartier,col1_y34a,col1_y34b,col1_y34,col1_y35,col1_y36,col1_occupation,col1_occupation_other,col1_what_otheract,col1_what_otheract_other,col1_inc_mo,col1_inc_wk,col1_possessions,col1_hh_size,col1_y9,col1_y10,col1_c10,col1_c11,col1_c12,col1_c13,col1_c14,col1_tshilup,col1_read3,col1_read4,col1_frenchp,col1_read6,col1_read7,col1_type_start,col1_type_end,col1_red_ngo,col1_red_state,col1_red_poor,col1_red_if,col1_red_prog,col1_tax_who1,col1_tax_who2,col1_tax_who3,col1_tax_who4,col1_tax_who5,col1_tax_who6,col1_tax_who7,col1_provide1,col1_provide1_other,col1_provide2,col1_provide2_other,col1_provide3,col1_provide3_other,col1_provide4,col1_provide4_other,col1_provide5,col1_provide5_other,col1_provide6,col1_provide6_other,col1_provide7,col1_provide7_other,col1_state_cap1,col1_state_cap2,col1_trust2,col1_trust4,col1_trust5,col1_trust6,col1_trust7,col1_gov_resp,col1_corr14_end,col1_b1,col1_b2,col1_b3,col1_gov1_end,col1_gov2_end,col1_wtp_1500,col1_wtp_2000,col1_wtp_2500,col1_wtp_3000,col1_job,col1_job_other,col1_years,col1_months,col1_position,col1_position_other,col1_fam_dgrkoc,col1_fam_dgrkoc_who,col1_fam_dgrkoc_who_other,col1_fam_gov,col1_fam_gov_who,col1_fam_gov_who_other,col1_connection,col1_connection_other,col1_beep1,col1_beep1_other,col1_beep2,col1_beep2_other,col1_z18,col1_lang2,col1_metainstanceid,col1_codecheck,col1_assist_chef_know,col1_assist_chef_know_other,col1_assist_chef_yrs,col1_assist_chef_live,col1_chef_assist_know,col1_chef_assist_know_other,col1_chef_assist_yrs,col1_chef_assist_life,col1_available,col1_replace,col1_reason_replace,col1_replaced_code,col1_replaced_code2,col1_codecheck_replace,col1_date,col1_date_f,col1_type,col1_short_label,col1_value_label,col1_keep,col1_labelEnglish,col1_tot_complete,col1_colcode,col1_colcode_chef,col1_colcode_assis,col1_dup_code,col1_dup_chefcode,col1_replace_assis,col1_dup_assis,col1_d1,col1_d2,col1_d3,col1_d4,col1_d5,col1_d6,col1_d7,col1_d8,col1_d9,col1_d10,col1_d11,col1_d12,col1_flag_WTP,col1_grade,col1_campaign_time,dup,col2_today,col2_key,col2_start,col2_end,col2_a3,col2_a4,col2_chef_code2,col2_chefcheck,col2_asstcheck,col2_code,col2_code2,col2_y3,col2_consent7,col2_y7,col2_tribe,col2_tribe_o,col2_subtribe,col2_subtribe_o,col2_religion,col2_religion_other,col2_born_kga,col2_move_kga,col2_commune,col2_quartier,col2_y34a,col2_y34b,col2_y34,col2_y35,col2_y36,col2_occupation,col2_occupation_other,col2_what_otheract,col2_what_otheract_other,col2_inc_mo,col2_inc_wk,col2_possessions,col2_hh_size,col2_y9,col2_y10,col2_c10,col2_c11,col2_c12,col2_c13,col2_c14,col2_tshilup,col2_read3,col2_read4,col2_frenchp,col2_read6,col2_read7,col2_type_start,col2_type_end,col2_red_ngo,col2_red_state,col2_red_poor,col2_red_if,col2_red_prog,col2_tax_who1,col2_tax_who2,col2_tax_who3,col2_tax_who4,col2_tax_who5,col2_tax_who6,col2_tax_who7,col2_provide1,col2_provide1_other,col2_provide2,col2_provide2_other,col2_provide3,col2_provide3_other,col2_provide4,col2_provide4_other,col2_provide5,col2_provide5_other,col2_provide6,col2_provide6_other,col2_provide7,col2_provide7_other,col2_state_cap1,col2_state_cap2,col2_trust2,col2_trust4,col2_trust5,col2_trust6,col2_trust7,col2_gov_resp,col2_corr14_end,col2_b1,col2_b2,col2_b3,col2_gov1_end,col2_gov2_end,col2_wtp_1500,col2_wtp_2000,col2_wtp_2500,col2_wtp_3000,col2_job,col2_job_other,col2_years,col2_months,col2_position,col2_position_other,col2_fam_dgrkoc,col2_fam_dgrkoc_who,col2_fam_dgrkoc_who_other,col2_fam_gov,col2_fam_gov_who,col2_fam_gov_who_other,col2_connection,col2_connection_other,col2_beep1,col2_beep1_other,col2_beep2,col2_beep2_other,col2_z18,col2_lang2,col2_metainstanceid,col2_codecheck,col2_assist_chef_know,col2_assist_chef_know_other,col2_assist_chef_yrs,col2_assist_chef_live,col2_chef_assist_know,col2_chef_assist_know_other,col2_chef_assist_yrs,col2_chef_assist_life,col2_available,col2_replace,col2_reason_replace,col2_replaced_code,col2_replaced_code2,col2_codecheck_replace,col2_date,col2_date_f,col2_type,col2_short_label,col2_value_label,col2_keep,col2_labelEnglish,col2_tot_complete,col2_colcode,col2_colcode_chef,col2_colcode_assis,col2_dup_code,col2_dup_chefcode,col2_replace_assis,col2_dup_assis,col2_d1,col2_d2,col2_d3,col2_d4,col2_d5,col2_d6,col2_d7,col2_d8,col2_d9,col2_d10,col2_d11,col2_d12,col2_flag_WTP,col2_grade,col2_campaign_time
6,1,535,1.0,3.0,9.0,0.0,12.0,1.5,4.5,0.0,6.0,77.0,1,,,1,,2018-04-27,uuid:576d33a5-e205-411e-ae9b-7ad03c97f91b,2018-04-27 11:17:43,2018-04-27 12:04:53,"Apr 27, 2018",11:17:00 AM,,,,89.0,89.0,1.0,1.0,27.0,LUALUA,.,,,2,,0.0,2000.0,Kananga,Tshisambi,1.0,,4.0,,LUIZA,22,,.,.,640000.0,200000.0,3 4,2.0,4.0,5.0,OK,1.0,1.0,0.0,0.0,OK,3.0,3.0,OK,3.0,3.0,11:17:43,11:17:43,3.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,,1.0,,1.0,,1,,3,,1.0,,1,,0.0,1.0,2.0,4.0,2.0,2.0,3.0,1.0,4.0,1.0,1.0,3.0,600.0,400.0,7.0,6.0,4.0,3.0,0,,1.0,2.0,3,,0.0,,,0.0,,,6,,1,.,1,.,0,1.0,uuid:576d33a5-e205-411e-ae9b-7ad03c97f91b,,,,,,,,,,1.0,,,,,,29 Apr 2019,2019-04-29,,,,,,1.0,78.0,,,,,,,,,,,,,,,,,,,,N.U.,0.0,0.0,2018-11-06,uuid:30749c98-2665-49db-b0da-a0eba304e879,2018-11-06 16:33:09,2018-11-06 17:14:34,"Nov 6, 2018",4:33:00 PM,,,,127.0,127.0,1.0,1.0,31.0,LULUWA,.,,Bena diulu,3,,0.0,2000.0,Ndesha,Tshibandabanda,1.0,,4.0,,DEMBA,4,,,,135000.0,31500.0,3 6,3.0,3.0,6.0,OK,1.0,1.0,1.0,1.0,OK,1.0,1.0,OK,1.0,1.0,.,.,5.0,3.0,1.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,3.0,1,,1.0,,1.0,,1,,3,,1.0,,1,,0.0,4.0,2.0,4.0,2.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,500.0,500.0,8.0,6.0,5.0,4.0,0,,0.0,1.0,1,.,0.0,.,.,0.0,.,.,4,,1,,1,,0,1.0,uuid:30749c98-2665-49db-b0da-a0eba304e879,,,,,,,,,,,,,,,,29 Apr 2019,2019-04-29,,,,,,1.0,111.0,,,,,,,,,,,,,,,,,,,,N.U.,1.0
6,1,572,1.0,4.0,8.0,0.0,12.0,2.0,4.0,0.0,6.0,90.0,1,,,1,,2018-05-21,uuid:acd7c7e6-9c34-4730-b887-ee35efc0720b,2018-05-21 13:22:42,2018-05-21 13:54:52,"May 21, 2018",1:24:00 PM,,,,111.0,111.0,1.0,1.0,23.0,LUALUA,.,,,1,,1.0,,Katoka,Mpokolo,1.0,,4.0,,DIBAYA,4,,.,.,250000.0,3000.0,0,3.0,2.0,2.0,OK,1.0,0.0,1.0,0.0,OK,2.0,2.0,OK,2.0,2.0,13:22:42,13:22:42,5.0,5.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,8,,2.0,,1.0,,1,,1,,8.0,,2,,0.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,4.0,3.0,2.0,2.0,600.0,400.0,5.0,2.0,1.0,0.0,0,,0.0,1.0,2,,1.0,3,,1.0,other,Beau frère,9999,,1,.,1,.,0,2.0,uuid:acd7c7e6-9c34-4730-b887-ee35efc0720b,,,,,,,,,,1.0,,,,,,29 Apr 2019,2019-04-29,,,,,,1.0,90.0,,,,,,,,,,,,,,,,,,,,N.U.,0.0,0.0,2018-05-22,uuid:5899215c-83da-4387-8f64-aced73d64df5,2018-05-22 14:14:37,2018-05-22 15:06:40,"May 22, 2018",2:14:00 PM,,,,125.0,125.0,1.0,1.0,31.0,BINDI,.,,,3,,0.0,2009.0,Kananga,Tshisambi,1.0,,4.0,,KAZUMBA,9,,.,.,40000.0,5000.0,1 3 4 5,1.0,4.0,5.0,OK,1.0,0.0,0.0,0.0,OK,3.0,3.0,OK,2.0,2.0,14:14:38,14:14:38,4.0,3.0,1.0,2.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0,3.0,1,,2.0,,2.0,,2,,3,,1.0,,2,,1.0,,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,900.0,100.0,8.0,5.0,4.0,2.0,0,,0.0,0.0,2,,0.0,,,0.0,,,6,,1,.,1,.,Il fallait beaucoup expliquer afin qu il comprenne si non il ne comprenait pas.,1.0,uuid:5899215c-83da-4387-8f64-aced73d64df5,,,,,,,,,,1.0,,,,,,29 Apr 2019,2019-04-29,,,,,,1.0,103.0,,,,,,,,,,,,,,,,,,,,N.U.,0.0
6,1,606,1.0,5.0,7.0,0.0,12.0,2.5,3.5,0.0,6.0,9.0,1,,37.0,1,,2018-04-06,uuid:ded3e597-b17f-46a1-8df5-253e81cb6f37,2018-04-06 11:58:06,,"Apr 6, 2018",11:58:00 AM,,,,18.0,18.0,1.0,1.0,30.0,LULUWA,,,Bena diulu,3,,1.0,,Lukonga,Dikongayi,,,4.0,,DEMBA,27,,,,100000.0,50000.0,4,7.0,4.0,5.0,OK,1.0,1.0,1.0,1.0,OK,1.0,2.0,OK,1.0,1.0,11:58:08,11:58:08,3.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1,,1.0,,1.0,,1,,1,,1.0,,1,,0.0,1.0,3.0,2.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,2.0,800.0,200.0,10.0,8.0,7.0,5.0,0,,1.0,6.0,3,,1.0,3,.,0.0,.,.,2,,1,.,5,.,0,1.0,uuid:ded3e597-b17f-46a1-8df5-253e81cb6f37,,,,,,.,,,,1.0,,,,,,29 Apr 2019,2019-04-29,,,,,,1.0,9.0,,,,,,,,,,,,,,,,,,,,N.U.,0.0,0.0,2018-04-09,uuid:a65038b1-c402-4bcb-8786-436f431c5ee7,2018-04-09 10:52:39,2018-04-09 11:21:29,"Apr 9, 2018",10:53:00 AM,,,,75.0,75.0,1.0,1.0,21.0,LULUWA,,,Tshialu mukombo,3,,0.0,2010.0,Katoka,Mpokolo,1.0,,4.0,,KAZUMBA,0,,other,Prise en charge familiale,0.0,0.0,0,8.0,3.0,6.0,OK,1.0,0.0,1.0,0.0,OK,2.0,3.0,OK,1.0,1.0,10:52:40,10:52:40,3.0,3.0,4.0,3.0,2.0,1.0,4.0,1.0,2.0,4.0,1.0,4.0,3,,2.0,,1.0,,2,,3,,1.0,,1,,0.0,4.0,1.0,3.0,3.0,3.0,3.0,1.0,4.0,1.0,1.0,2.0,0.0,0.0,8.0,5.0,5.0,3.0,0,,0.0,1.0,4,,0.0,.,.,0.0,.,.,4,,1,.,5,.,0,1.0,uuid:a65038b1-c402-4bcb-8786-436f431c5ee7,,,,,,.,,,,1.0,,,,,,29 Apr 2019,2019-04-29,,,,,,1.0,37.0,,,,,,,,,,,,,,,,1.0,,,1.0,N.U.,0.0
6,1,617,1.0,5.0,7.0,0.0,12.0,2.5,3.5,0.0,6.0,9.0,1,,37.0,1,,2018-04-06,uuid:ded3e597-b17f-46a1-8df5-253e81cb6f37,2018-04-06 11:58:06,,"Apr 6, 2018",11:58:00 AM,,,,18.0,18.0,1.0,1.0,30.0,LULUWA,,,Bena diulu,3,,1.0,,Lukonga,Dikongayi,,,4.0,,DEMBA,27,,,,100000.0,50000.0,4,7.0,4.0,5.0,OK,1.0,1.0,1.0,1.0,OK,1.0,2.0,OK,1.0,1.0,11:58:08,11:58:08,3.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1,,1.0,,1.0,,1,,1,,1.0,,1,,0.0,1.0,3.0,2.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,2.0,800.0,200.0,10.0,8.0,7.0,5.0,0,,1.0,6.0,3,,1.0,3,.,0.0,.,.,2,,1,.,5,.,0,1.0,uuid:ded3e597-b17f-46a1-8df5-253e81cb6f37,,,,,,.,,,,1.0,,,,,,29 Apr 2019,2019-04-29,,,,,,1.0,9.0,,,,,,,,,,,,,,,,,,,,N.U.,0.0,0.0,2018-04-09,uuid:a65038b1-c402-4bcb-8786-436f431c5ee7,2018-04-09 10:52:39,2018-04-09 11:21:29,"Apr 9, 2018",10:53:00 AM,,,,75.0,75.0,1.0,1.0,21.0,LULUWA,,,Tshialu mukombo,3,,0.0,2010.0,Katoka,Mpokolo,1.0,,4.0,,KAZUMBA,0,,other,Prise en charge familiale,0.0,0.0,0,8.0,3.0,6.0,OK,1.0,0.0,1.0,0.0,OK,2.0,3.0,OK,1.0,1.0,10:52:40,10:52:40,3.0,3.0,4.0,3.0,2.0,1.0,4.0,1.0,2.0,4.0,1.0,4.0,3,,2.0,,1.0,,2,,3,,1.0,,1,,0.0,4.0,1.0,3.0,3.0,3.0,3.0,1.0,4.0,1.0,1.0,2.0,0.0,0.0,8.0,5.0,5.0,3.0,0,,0.0,1.0,4,,0.0,.,.,0.0,.,.,4,,1,.,5,.,0,1.0,uuid:a65038b1-c402-4bcb-8786-436f431c5ee7,,,,,,.,,,,1.0,,,,,,29 Apr 2019,2019-04-29,,,,,,1.0,37.0,,,,,,,,,,,,,,,,1.0,,,1.0,N.U.,0.0
6,1,620,1.0,5.0,7.0,0.0,12.0,2.5,3.5,0.0,6.0,82.0,1,,27.0,1,,2018-04-30,uuid:45b7e49c-0d35-4963-a969-6c0aec4af364,2018-04-30 09:11:14,2018-04-30 10:09:56,"Apr 30, 2018",9:31:00 AM,,,,108.0,108.0,1.0,1.0,25.0,LUALUA,.,,,12,,0.0,2002.0,Katoka,Kapanda,1.0,,4.0,,KAMONIA,27,,.,.,50000.0,10000.0,3,2.0,4.0,5.0,OK,1.0,1.0,0.0,0.0,OK,2.0,2.0,OK,1.0,1.0,09:11:15,09:11:15,5.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,2.0,8,,1.0,,8.0,,2,,1,,8.0,,2,,0.0,4.0,2.0,3.0,3.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,500.0,500.0,5.0,2.0,1.0,0.0,other,Il était là comme stagiaire,0.0,3.0,other,L'université l'avait recommandé d'aller faire son stage à la dgrkoc,0.0,,,0.0,,,9999,,1,.,1,.,0,1.0,uuid:45b7e49c-0d35-4963-a969-6c0aec4af364,,,,,,,,,,1.0,,,,,,29 Apr 2019,2019-04-29,,,,,,1.0,82.0,,,,,,,,,,,,,,,,,,,,N.U.,0.0,0.0,2018-04-08,uuid:b3a81225-8ee2-48c5-8016-c430a8a13eb4,2018-04-08 11:24:51,2018-04-08 12:09:32,"Apr 8, 2018",11:25:00 AM,,,,5.0,5.0,1.0,1.0,23.0,LUALUA,,,,7,,1.0,,Katoka,Mpokolo,1.0,,4.0,,DEMBA,23,,,,90000.0,30000.0,3,8.0,3.0,2.0,OK,1.0,1.0,1.0,1.0,OK,2.0,2.0,OK,2.0,2.0,11:24:52,11:24:52,3.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,,2.0,,2.0,,2,,2,,2.0,,2,,1.0,,3.0,4.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1000.0,0.0,8.0,5.0,3.0,1.0,0,,0.0,0.0,4,,1.0,3,.,1.0,3,.,other,Un frère de la famille,1,.,1,.,0,1.0,uuid:b3a81225-8ee2-48c5-8016-c430a8a13eb4,,,,,,.,,,,1.0,,,,,,29 Apr 2019,2019-04-29,,,,,,1.0,27.0,,,,,,,,,,,,,,,,,,,,N.U.,0.0
6,2,214,0.0,4.0,8.0,0.0,12.0,4.0,8.0,0.0,12.0,258.0,2,21432.0,,3,,2018-06-05,uuid:aac61b78-8941-40f1-81d6-1b7309b2c6b9,2018-06-05 13:03:53,2018-06-05 13:28:50,"Jun 5, 2018",1:04:00 PM,21432.0,1.0,,,,,1.0,,.,.,,.,.,.,,,.,.,,,,,.,.,.,.,.,,,.,,,,OK,1.0,1.0,0.0,0.0,OK,2.0,2.0,OK,2.0,1.0,.,.,3.0,4.0,2.0,2.0,2.0,,,,,,,,.,,,,,,.,,.,,,,.,,,,,,,,,,,1.0,2.0,2.0,700.0,300.0,10.0,8.0,7.0,6.0,.,.,,,.,.,,.,.,,.,.,.,.,4,.,,.,"Le telephone est abime, c’est a dire qu’il est injoignable",2.0,uuid:aac61b78-8941-40f1-81d6-1b7309b2c6b9,,,,,,,,,,3.0,1.0,,,,,29 Apr 2019,2019-04-29,,,,,,1.0,258.0,258.0,658.0,,0.0,,,,,,,,,,,,,,,,N.U.,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2,234,0.0,1.0,11.0,0.0,12.0,1.0,11.0,0.0,12.0,260.0,2,23449.0,,3,,2018-06-05,uuid:38ee4abc-018c-4cb2-a9a0-461b6a177c32,2018-06-05 15:36:32,2018-06-05 16:04:02,"Jun 5, 2018",3:36:00 PM,23449.0,1.0,,,,,1.0,,.,.,,.,.,.,,,.,.,,,,,.,.,.,.,.,,,.,,,,OK,1.0,1.0,1.0,0.0,OK,2.0,1.0,OK,4.0,4.0,.,.,5.0,3.0,3.0,3.0,1.0,,,,,,,,.,,,,,,.,,.,,,,.,,,,,,,,,,,1.0,2.0,2.0,800.0,200.0,5.0,3.0,2.0,0.0,.,.,,,.,.,,.,.,,.,.,.,.,1,.,1,.,Très vieux mais presentant la disponibilité et performence,2.0,uuid:38ee4abc-018c-4cb2-a9a0-461b6a177c32,,,,,,,,,,1.0,1.0,,,,,29 Apr 2019,2019-04-29,,,,,,1.0,260.0,260.0,660.0,,0.0,,,,,,,,,,,,,,,,N.U.,0.0,0.0,2019-02-26,uuid:94ce5f34-4d87-4a72-a1bb-6d2511128bf7,2019-02-26 07:44:52,2019-02-26 08:23:38,"Feb 26, 2019",7:44:00 AM,23449.0,,1.0,,,1.0,1.0,34.0,LULUWA,.,19.0,,1,,0.0,,Lukonga,Dikongayi,1.0,,4.0,,DIBAYA,other,Journalier chez orange,,,48000.0,35000.0,0,10.0,3.0,6.0,OK,1.0,1.0,1.0,1.0,OK,2.0,1.0,OK,2.0,3.0,.,.,4.0,4.0,1.0,3.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,2,,8.0,,2.0,,2,,8,,2.0,,2,,0.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,4.0,2.0,2.0,2.0,300.0,700.0,6.0,3.0,1.0,0.0,,,,,.,.,,.,.,,.,.,,,1,,1,,0,2.0,uuid:94ce5f34-4d87-4a72-a1bb-6d2511128bf7,,,,,,,,,,,,,,,,29 Apr 2019,2019-04-29,,,,,,1.0,333.0,,,445.0,,,0.0,,,,,,,,,,,,,,,2.0
6,2,310,0.0,1.0,11.0,0.0,12.0,1.0,11.0,0.0,12.0,257.0,2,31085.0,,3,,2018-06-05,uuid:21353ddd-6964-4b1c-a180-56db863b863e,2018-06-05 11:45:08,2018-06-05 12:10:27,"Jun 5, 2018",11:45:00 AM,31085.0,1.0,,,,,1.0,,.,.,,.,.,.,,,.,.,,,,,.,.,.,.,.,,,.,,,,OK,1.0,1.0,0.0,1.0,OK,2.0,3.0,OK,3.0,4.0,.,.,5.0,5.0,2.0,3.0,2.0,,,,,,,,.,,,,,,.,,.,,,,.,,,,,,,,,,,2.0,2.0,2.0,600.0,400.0,6.0,5.0,3.0,1.0,.,.,,,.,.,,.,.,,.,.,.,.,.,.,,.,0,2.0,uuid:21353ddd-6964-4b1c-a180-56db863b863e,,,,,,,,,,1.0,1.0,,,,,29 Apr 2019,2019-04-29,,,,,,1.0,257.0,257.0,657.0,,0.0,,,,,,,,,,,,,,,,N.U.,0.0,0.0,2019-02-26,uuid:1fae2794-d16c-41ae-9949-14687c5f3610,2019-02-26 09:43:39,2019-02-26 10:17:17,"Feb 26, 2019",9:43:00 AM,31085.0,,0.0,,,1.0,1.0,32.0,LULUWA,.,,Bena mukangala,2,,1.0,,Katoka,Tukombe,1.0,,4.0,,KANANGA,27,,,,45000.0,10000.0,3,2.0,4.0,5.0,OK,1.0,1.0,1.0,0.0,OK,1.0,1.0,OK,1.0,1.0,.,.,3.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,,2.0,,1.0,,1,,3,,1.0,,1,,1.0,,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,1000.0,0.0,7.0,6.0,4.0,2.0,,,,,.,.,,.,.,,.,.,,,1,,6,,0,1.0,uuid:1fae2794-d16c-41ae-9949-14687c5f3610,,,,,,,,,,,,,,,,29 Apr 2019,2019-04-29,,,,,,1.0,335.0,,,445.0,,,0.0,,,,,,,,,,,,,,,2.0
6,2,339,0.0,3.0,9.0,0.0,12.0,3.0,9.0,0.0,12.0,256.0,2,33983.0,0.0,3,,2018-06-05,uuid:f886d48c-76dc-4aa2-8136-f5a8b42fd0c6,2018-06-05 11:33:33,2018-06-05 13:54:06,"Jun 5, 2018",11:34:00 AM,33983.0,1.0,,,,,1.0,,.,.,,.,.,.,,,.,.,,,,,.,.,.,.,.,,,.,,,,OK,1.0,1.0,1.0,1.0,OK,2.0,2.0,OK,2.0,2.0,.,.,5.0,3.0,4.0,3.0,2.0,,,,,,,,.,,,,,,.,,.,,,,.,,,,,,,,,,,2.0,2.0,2.0,0.0,1000.0,9.0,7.0,6.0,4.0,.,.,,,.,.,,.,.,,.,.,.,.,6,.,6,.,0,2.0,uuid:f886d48c-76dc-4aa2-8136-f5a8b42fd0c6,,,,,,,,,,1.0,1.0,,,,,29 Apr 2019,2019-04-29,,,,,,1.0,256.0,256.0,656.0,,0.0,,,,,,,,,,,,,,,,N.U.,0.0,0.0,2018-06-11,uuid:1f7b7b71-a758-45e8-8838-3b766f509864,2018-06-11 18:04:39,2018-06-11 18:29:00,"Jun 11, 2018",5:04:00 PM,33983.0,,1.0,,,2.0,1.0,58.0,LULUWA,.,38.0,,2,,1.0,,Katoka,Kapanda,0.0,,4.0,,KAZUMBA,9,,,,20000.0,5000.0,0,2.0,2.0,6.0,OK,1.0,1.0,1.0,1.0,OK,1.0,1.0,OK,2.0,1.0,.,.,3.0,3.0,3.0,3.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,1,,1.0,,1.0,,1,,1,,1.0,,1,,0.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,1000.0,5.0,3.0,2.0,0.0,,,,,.,.,,.,.,,.,.,,,,,,,0,2.0,uuid:1f7b7b71-a758-45e8-8838-3b766f509864,,,,,,,,,,,,,,,,29 Apr 2019,2019-04-29,,,,,,1.0,,,,445.0,,,0.0,,,,,,,,,,,,,,,0.0
6,2,351,0.0,1.0,11.0,0.0,12.0,1.0,11.0,0.0,12.0,294.0,2,3518.0,0.0,3,,2018-06-08,uuid:52769a0d-6d35-4d68-8f12-6b758ea4f876,2018-06-08 13:12:12,2018-06-08 13:45:13,"Jun 8, 2018",1:12:00 PM,3518.0,1.0,,,,,1.0,,.,.,,.,.,.,,,.,.,,,,,.,.,.,.,.,,,.,,,,OK,1.0,1.0,1.0,1.0,OK,2.0,1.0,OK,1.0,1.0,.,.,5.0,5.0,3.0,3.0,2.0,,,,,,,,.,,,,,,.,,.,,,,.,,,,,,,,,,,1.0,1.0,1.0,1000.0,0.0,10.0,5.0,3.0,1.0,.,.,,,.,.,,.,.,,.,.,.,.,6,.,,.,0,2.0,uuid:52769a0d-6d35-4d68-8f12-6b758ea4f876,,,,,,,,,,1.0,1.0,,,,,29 Apr 2019,2019-04-29,,,,,,1.0,294.0,294.0,694.0,,0.0,,,,,,,,,,,,,,,,N.U.,0.0,0.0,2018-06-20,uuid:25229314-6ab0-45ac-ba2b-0d9187b8c765,2018-06-20 17:43:08,2018-06-20 18:10:06,"Jun 20, 2018",4:43:00 PM,3518.0,,1.0,,,1.0,1.0,48.0,LULUWA,.,44.0,,8,,1.0,,Katoka,Mpokolo,1.0,,4.0,,DIBAYA,11,,,,70000.0,20000.0,0,7.0,3.0,6.0,OK,1.0,1.0,0.0,1.0,OK,2.0,2.0,OK,2.0,2.0,.,.,3.0,5.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,,3.0,,2.0,,2,,3,,2.0,,2,,1.0,,1.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,2.0,2.0,900.0,100.0,7.0,5.0,3.0,1.0,,,,,.,.,,.,.,,.,.,,,,,,,0,2.0,uuid:25229314-6ab0-45ac-ba2b-0d9187b8c765,,,,,,,,,,,,,,,,29 Apr 2019,2019-04-29,,,,,,1.0,,,,445.0,,,0.0,,,,,,,,,,,,,,,1.0
