start,end,today,activity,chef_code,a7,a7b,chef_on_time,chef_late_min,chef_know1,chef_know2,chef_know3,chef_know4,chef_duty1,chef_duty2,chef_duty3,chef_duty4,chef_duty5,chef_duty6,chef_duty7,chef_duty8,chef_obed,chef_client,chef_obed2,coll_act_prior_vote,coll_act_prior_1,coll_act_prior_rel_1,coll_act_prior_2,coll_act_prior_rel_2,coll_act_prior_3,coll_act_prior_rel_3,coll_act_prior_4,coll_act_prior_rel_4,coll_act_prior_5,coll_act_prior_rel_5,coll_act_prior_6,coll_act_prior_rel_6,coll_act_prior_7,coll_act_prior_rel_7,coll_act_prior_8,coll_act_prior_rel_8,key,person1_need,person2_need,person3_need,person4_need,person5_need,person6_need,person7_need,person8_need,person9_need,person10_know,person10_showname,person10_realname,person10_job,person10_edu,person10_need,person11_need,person12_need,person13_need,person14_need,person15_need,coll_act_prior,coll_act_prior_rel,person1_know,person1_showname,person1_realname,person1_job,person1_edu,person2_know,person2_showname,person2_realname,person2_job,person2_edu,person3_know,person3_showname,person3_realname,person3_job,person3_edu,person4_know,person4_showname,person4_realname,person4_job,person4_edu,person5_know,person5_showname,person5_realname,person5_job,person5_edu,person6_know,person6_showname,person6_realname,person6_job,person6_edu,person7_know,person7_showname,person7_realname,person7_job,person7_edu,person8_know,person8_showname,person8_realname,person8_job,person8_edu,person9_know,person9_showname,person9_realname,person9_job,person9_edu,person11_know,person11_showname,person11_realname,person11_job,person11_edu,person12_know,person12_showname,person12_realname,person12_job,person12_edu,person13_know,person13_showname,person13_realname,person13_job,person13_edu,person14_know,person14_showname,person14_realname,person14_job,person14_edu,person15_know,person15_showname,person15_realname,person15_job,person15_edu
2019-09-08 21:24:54,2019-09-08 21:57:54,2019-09-09,4,59649,597,597,2,,8,9,6,10,1,1,1,1,3,3,1,1,4.0,4.0,0,4,,,,,,,,,,,,,,,,,uuid:7117eddb-3c11-42e3-b079-789eae9d7c54/R2[1],3.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,5.0,1.0,,0.0,9.0,3.0,4.0,4.0,5.0,,,,,,1,,0.0,4.0,2.0,1,,0.0,0.0,2.0,1,,0.0,4.0,2.0,1,,0.0,4.0,,1,,0.0,4.0,,1.0,,0.0,0.0,2.0,1.0,,0.0,4.0,2.0,1.0,,0.0,0.0,3.0,1.0,,0.0,17.0,4.0,1.0,,0.0,4.0,3.0,1.0,,0.0,9.0,4.0,,,,,,,,,,,,,,,
2019-10-14 05:12:52,2019-10-14 05:38:05,2019-10-14,4,59885,598,598,1,,4,3,3,7,1,1,1,1,1,1,1,1,2.0,2.0,-2,4,,,,,,,,,,,,,,,,,uuid:5c7d8cc5-df53-423e-b7f6-f0895cb15cd1/R2[1],2.0,3.0,3.0,2.0,3.0,4.0,2.0,2.0,,1.0,,1.0,5.0,3.0,4.0,3.0,2.0,,,,,,1,,1.0,0.0,3.0,1,,1.0,11.0,3.0,1,,1.0,15.0,0.0,1,,1.0,4.0,0.0,1,,1.0,27.0,4.0,1.0,,1.0,11.0,4.0,1.0,,1.0,8.0,0.0,1.0,,1.0,4.0,2.0,0.0,1.0,,,,1.0,,1.0,17.0,3.0,1.0,,1.0,0.0,3.0,,,,,,,,,,,,,,,
2019-10-21 07:23:15,2019-10-21 07:41:57,2019-10-21,4,5992,599,599,1,,6,8,3,8,0,0,1,0,0,3,1,0,3.0,4.0,2,4,,,,,,,,,,,,,,,,,uuid:8d79dee4-9e3b-4738-a6eb-367d8e29944b/R2[1],3.0,2.0,2.0,3.0,,3.0,,,,1.0,,1.0,0.0,3.0,2.0,,2.0,,,,,,1,,1.0,4.0,3.0,1,,1.0,0.0,,1,,1.0,0.0,3.0,1,,1.0,9.0,3.0,0,1.0,,,,1.0,,1.0,6.0,3.0,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,1.0,,1.0,0.0,,,,,,,,,,,,,,,,
2019-09-16 06:52:07,2019-09-16 07:10:43,2019-09-16,4,60183,600,600,2,,5,5,3,5,1,3,1,0,3,3,0,1,1.0,4.0,0,4,,,,,,,,,,,,,,,,,uuid:3e697e5d-2799-4d19-9a4c-1408d4107ca3/R2[1],2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,1.0,,1.0,4.0,2.0,2.0,3.0,2.0,,,,,,1,,1.0,17.0,3.0,1,,1.0,4.0,3.0,1,,1.0,0.0,3.0,1,,1.0,4.0,,1,,1.0,0.0,4.0,1.0,,1.0,17.0,3.0,1.0,,1.0,4.0,2.0,1.0,,1.0,9.0,4.0,1.0,,1.0,17.0,4.0,1.0,,1.0,23.0,3.0,1.0,,1.0,4.0,2.0,,,,,,,,,,,,,,,
2019-09-16 06:52:07,2019-09-16 07:10:43,2019-09-16,4,60183,601,601,2,,5,5,3,5,1,3,1,0,3,3,0,1,1.0,4.0,0,4,,,,,,,,,,,,,,,,,uuid:0ff79581-bcea-4556-8807-83427c10c22c/R2[1],3.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,,1.0,0.0,4.0,2.0,2.0,3.0,,,,,,1,,1.0,0.0,3.0,1,,1.0,4.0,2.0,1,,1.0,0.0,4.0,1,,1.0,0.0,2.0,1,,1.0,5.0,3.0,1.0,,1.0,0.0,3.0,1.0,,1.0,17.0,3.0,1.0,,1.0,17.0,4.0,1.0,,1.0,8.0,2.0,1.0,,1.0,0.0,2.0,1.0,,1.0,4.0,3.0,,,,,,,,,,,,,,,
2019-08-25 21:14:31,2019-08-25 22:16:13,2019-08-26,4,60383,602,602,2,,6,9,5,5,0,0,2,0,3,3,1,0,4.0,4.0,0,4,,,,,,,,,,,,,,,,,uuid:d86a8817-5a0f-4893-adca-557366968a84/R2[1],3.0,,3.0,3.0,1.0,3.0,3.0,2.0,2.0,1.0,,0.0,,,,,2.0,,,,,,1,,1.0,17.0,,0,1.0,,,,1,,0.0,,3.0,1,,1.0,18.0,3.0,1,,0.0,0.0,2.0,1.0,,0.0,4.0,3.0,1.0,,1.0,9.0,3.0,1.0,,1.0,0.0,3.0,1.0,,0.0,22.0,4.0,0.0,1.0,,,,1.0,,0.0,4.0,3.0,,,,,,,,,,,,,,,
2019-08-25 21:14:31,2019-08-25 22:16:13,2019-08-26,4,60383,603,603,2,,6,9,5,5,0,0,2,0,3,3,1,0,4.0,4.0,0,4,,,,,,,,,,,,,,,,,uuid:d86a8817-5a0f-4893-adca-557366968a84/R2[2],2.0,1.0,1.0,2.0,2.0,3.0,2.0,,2.0,1.0,,0.0,,,2.0,3.0,,,,,,,1,,1.0,0.0,3.0,1,,1.0,0.0,3.0,1,,0.0,0.0,0.0,1,,0.0,4.0,2.0,1,,0.0,0.0,2.0,1.0,,0.0,,4.0,1.0,,1.0,0.0,3.0,0.0,1.0,,,,1.0,,1.0,6.0,3.0,1.0,,1.0,9.0,4.0,0.0,1.0,,,,,,,,,,,,,,,,,,
2019-09-15 21:19:04,2019-09-15 21:47:46,2019-09-16,4,60591,604,604,2,,8,7,5,8,0,0,0,0,3,3,0,0,1.0,1.0,-2,4,,,,,,,,,,,,,,,,,uuid:0a5cd593-33d3-4cb6-ba8a-1b0a6cb82c0c/R2[1],,,,,3.0,,,,,0.0,1.0,,,,,,,,,,,,0,1.0,,,,0,1.0,,,,0,1.0,,,,0,1.0,,,,1,,0.0,23.0,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,
2019-09-15 21:19:04,2019-09-15 21:47:46,2019-09-16,4,60591,605,605,2,,8,7,5,8,0,0,0,0,3,3,0,0,1.0,1.0,-2,4,,,,,,,,,,,,,,,,,uuid:0a5cd593-33d3-4cb6-ba8a-1b0a6cb82c0c/R2[2],,3.0,,,3.0,,1.0,,,1.0,,0.0,8.0,,2.0,,,,,,,,0,1.0,,,,1,,1.0,23.0,3.0,0,1.0,,,,0,1.0,,,,1,,0.0,6.0,3.0,0.0,1.0,,,,1.0,,1.0,,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,
2019-09-15 21:19:04,2019-09-15 21:47:46,2019-09-16,4,60591,606,606,2,,8,7,5,8,0,0,0,0,3,3,0,0,1.0,1.0,-2,4,,,,,,,,,,,,,,,,,uuid:0a5cd593-33d3-4cb6-ba8a-1b0a6cb82c0c/R2[3],3.0,,2.0,1.0,2.0,,,,3.0,0.0,1.0,,,,,2.0,,,,,,,1,,1.0,1.0,3.0,0,1.0,,,,1,,1.0,6.0,3.0,1,,0.0,0.0,,1,,1.0,4.0,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,1.0,,1.0,12.0,3.0,1.0,,1.0,0.0,3.0,0.0,1.0,,,,,,,,,,,,,,,,,,
2019-09-09 05:18:22,2019-09-09 05:47:41,2019-09-09,4,61349,607,607,1,,3,5,2,8,1,1,1,1,2,2,1,1,3.0,3.0,2,4,,,,,,,,,,,,,,,,,uuid:efd5c2f0-0b8e-42cf-8692-87d38fbf3f44/R2[1],,1.0,2.0,,4.0,,3.0,2.0,,1.0,,0.0,4.0,2.0,3.0,,2.0,,,,,,0,1.0,,,,1,,1.0,11.0,,1,,0.0,0.0,3.0,0,1.0,,,,1,,0.0,4.0,3.0,0.0,1.0,,,,1.0,,0.0,4.0,3.0,1.0,,0.0,0.0,2.0,0.0,1.0,,,,0.0,1.0,,,,1.0,,0.0,4.0,,,,,,,,,,,,,,,,
2019-09-09 05:49:12,2019-09-09 06:32:06,2019-09-09,4,60895,608,608,1,,5,3,4,7,1,2,1,1,2,1,1,1,3.0,2.0,-2,4,,,,,,,,,,,,,,,,,uuid:9a4fd733-0c2b-4b34-83fc-f6456e59dde5/R2[1],4.0,,,,,,,2.0,,0.0,1.0,,,,,,,,,,,,1,,0.0,,,0,1.0,,,,0,1.0,,,,0,1.0,,,,0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,1.0,,1.0,,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,
2019-07-29 11:59:16,2019-07-29 12:47:54,2019-07-29,4,61189,6091,6091,1,,4,7,6,8,3,1,2,0,3,2,1,0,3.0,2.0,-2,4,,,,,,,,,,,,,,,,,uuid:21a95da7-766a-4b01-9482-dc6e66c7e230/G4-R2[3],3.0,2.0,4.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,,0.0,14.0,2.0,1.0,3.0,,,,,,,1,,0.0,0.0,2.0,1,,0.0,8.0,,1,,0.0,9.0,3.0,1,,0.0,0.0,,1,,0.0,3.0,,1.0,,1.0,17.0,3.0,1.0,,0.0,4.0,3.0,1.0,,0.0,25.0,2.0,1.0,,0.0,0.0,,1.0,,0.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,
2019-09-16 08:01:17,2019-09-16 08:21:26,2019-09-16,4,60930105,6092,6092,3,120.0,2,8,1,9,2,3,2,0,3,3,0,0,1.0,4.0,-2,4,,,,,,,,,,,,,,,,,uuid:d39c5ddb-d00c-458c-9266-30522b8e9411/R2[1],,2.0,3.0,3.0,,3.0,,3.0,2.0,0.0,1.0,,,,,1.0,1.0,,,,,,0,1.0,,,,1,,0.0,0.0,0.0,1,,1.0,0.0,3.0,1,,1.0,0.0,3.0,0,1.0,,,,1.0,,1.0,17.0,4.0,0.0,1.0,,,,1.0,,1.0,0.0,4.0,1.0,,1.0,0.0,,1.0,,1.0,4.0,2.0,1.0,,1.0,27.0,4.0,,,,,,,,,,,,,,,
2019-09-16 08:01:17,2019-09-16 08:21:26,2019-09-16,4,60930105,6093,6093,3,120.0,2,8,1,9,2,3,2,0,3,3,0,0,1.0,4.0,-2,4,,,,,,,,,,,,,,,,,uuid:d39c5ddb-d00c-458c-9266-30522b8e9411/R2[2],3.0,,,3.0,4.0,3.0,,3.0,2.0,1.0,,1.0,22.0,4.0,3.0,2.0,2.0,,,,,,1,,1.0,18.0,4.0,0,1.0,,,,0,1.0,,,,1,,1.0,17.0,4.0,1,,1.0,9.0,4.0,1.0,,1.0,17.0,4.0,0.0,1.0,,,,1.0,,1.0,17.0,3.0,1.0,,1.0,4.0,3.0,1.0,,1.0,27.0,4.0,1.0,,1.0,0.0,3.0,,,,,,,,,,,,,,,
2019-10-14 07:18:30,2019-10-14 08:03:12,2019-10-14,4,6101077,6101,6101,1,,2,8,3,7,1,1,0,0,3,3,3,0,3.0,3.0,2,0,,,,,,,,,,,,,,,,,uuid:e6984d53-d095-4e3b-8f7c-d7d7fa4452d9/R2[1],,2.0,1.0,3.0,1.0,1.0,2.0,,2.0,1.0,,1.0,25.0,0.0,2.0,2.0,1.0,,,,,,0,1.0,,,,1,,1.0,25.0,0.0,1,,1.0,25.0,0.0,1,,1.0,17.0,3.0,1,,1.0,14.0,2.0,1.0,,1.0,11.0,2.0,1.0,,1.0,0.0,0.0,0.0,1.0,,,,1.0,,1.0,6.0,2.0,1.0,,1.0,25.0,2.0,1.0,,1.0,14.0,2.0,,,,,,,,,,,,,,,
2019-10-14 07:18:30,2019-10-14 08:03:12,2019-10-14,4,6101077,6102,6102,1,,2,8,3,7,1,1,0,0,3,3,3,0,3.0,3.0,2,0,,,,,,,,,,,,,,,,,uuid:e6984d53-d095-4e3b-8f7c-d7d7fa4452d9/R2[2],,3.0,2.0,,,,,,1.0,1.0,,1.0,0.0,3.0,3.0,,,,,,,,0,1.0,,,,1,,1.0,17.0,4.0,1,,1.0,23.0,2.0,0,1.0,,,,0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,1.0,,1.0,0.0,2.0,0.0,1.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,
2019-10-14 07:18:30,2019-10-14 08:03:12,2019-10-14,4,6101077,6103,6103,1,,2,8,3,7,1,1,0,0,3,3,3,0,3.0,3.0,2,0,,,,,,,,,,,,,,,,,uuid:e6984d53-d095-4e3b-8f7c-d7d7fa4452d9/R2[3],,,,2.0,,,,,3.0,0.0,1.0,,,,,2.0,,,,,,,0,1.0,,,,0,1.0,,,,0,1.0,,,,1,,1.0,14.0,2.0,0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,1.0,,1.0,1.0,4.0,1.0,,1.0,13.0,3.0,0.0,1.0,,,,,,,,,,,,,,,,,,
2019-10-14 07:18:30,2019-10-14 08:03:12,2019-10-14,4,6101077,6104,6104,1,,2,8,3,7,1,1,0,0,3,3,3,0,3.0,3.0,2,0,,,,,,,,,,,,,,,,,uuid:e6984d53-d095-4e3b-8f7c-d7d7fa4452d9/R2[4],1.0,,,,,3.0,1.0,,,0.0,1.0,,,,,1.0,1.0,,,,,,1,,1.0,0.0,2.0,0,1.0,,,,0,1.0,,,,0,1.0,,,,0,1.0,,,,1.0,,1.0,0.0,2.0,1.0,,1.0,0.0,3.0,0.0,1.0,,,,0.0,1.0,,,,1.0,,1.0,13.0,0.0,1.0,,1.0,0.0,3.0,,,,,,,,,,,,,,,
2019-07-29 11:59:16,2019-07-29 12:47:54,2019-07-29,4,61189,611,611,1,,4,7,6,8,3,1,2,0,3,2,1,0,3.0,2.0,-2,4,,,,,,,,,,,,,,,,,uuid:21a95da7-766a-4b01-9482-dc6e66c7e230/G4-R2[1],2.0,3.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,,0.0,4.0,2.0,1.0,1.0,1.0,,,,,,1,,0.0,6.0,3.0,1,,0.0,17.0,3.0,1,,0.0,14.0,,1,,0.0,9.0,3.0,1,,1.0,18.0,3.0,1.0,,0.0,25.0,3.0,1.0,,0.0,21.0,2.0,1.0,,0.0,6.0,3.0,1.0,,0.0,6.0,2.0,1.0,,0.0,,,1.0,,0.0,5.0,2.0,,,,,,,,,,,,,,,
2019-09-30 05:52:08,2019-09-30 06:12:28,2019-09-30,4,61293,612,612,2,,2,4,4,9,2,1,1,1,2,2,1,1,3.0,3.0,2,4,,,,,,,,,,,,,,,,,uuid:b25f02f9-c141-4111-bf0a-4d4d1d00383c/R2[1],2.0,1.0,3.0,3.0,2.0,,2.0,2.0,,1.0,,1.0,0.0,3.0,2.0,2.0,,,,,,,1,,0.0,4.0,3.0,1,,1.0,0.0,3.0,1,,1.0,18.0,3.0,1,,1.0,12.0,3.0,1,,0.0,0.0,2.0,0.0,1.0,,,,1.0,,0.0,4.0,2.0,1.0,,0.0,0.0,3.0,0.0,1.0,,,,1.0,,1.0,0.0,2.0,0.0,1.0,,,,,,,,,,,,,,,,,,
2019-07-29 11:59:16,2019-07-29 12:47:54,2019-07-29,4,61189,613,613,1,,4,7,6,8,3,1,2,0,3,2,1,0,3.0,2.0,-2,4,,,,,,,,,,,,,,,,,uuid:21a95da7-766a-4b01-9482-dc6e66c7e230/G4-R2[2],1.0,2.0,3.0,4.0,2.0,,1.0,4.0,2.0,1.0,,0.0,0.0,2.0,1.0,1.0,4.0,,,,,,1,,0.0,0.0,0.0,1,,0.0,4.0,3.0,1,,0.0,4.0,,1,,0.0,,,1,,0.0,4.0,2.0,0.0,1.0,,,,1.0,,0.0,4.0,2.0,1.0,,1.0,20.0,3.0,1.0,,0.0,14.0,,1.0,,0.0,0.0,2.0,1.0,,0.0,1.0,4.0,,,,,,,,,,,,,,,
2019-09-09 05:18:22,2019-09-09 05:47:41,2019-09-09,4,61349,614,614,1,,3,5,2,8,1,1,1,1,2,2,1,1,3.0,3.0,2,4,,,,,,,,,,,,,,,,,uuid:efd5c2f0-0b8e-42cf-8692-87d38fbf3f44/R2[2],1.0,3.0,2.0,2.0,3.0,,2.0,3.0,,1.0,,0.0,4.0,,3.0,2.0,2.0,,,,,,1,,0.0,0.0,,1,,0.0,9.0,3.0,1,,0.0,0.0,3.0,1,,0.0,0.0,3.0,1,,1.0,4.0,3.0,0.0,1.0,,,,1.0,,1.0,4.0,0.0,1.0,,1.0,1.0,4.0,0.0,1.0,,,,1.0,,1.0,4.0,2.0,1.0,,0.0,4.0,2.0,,,,,,,,,,,,,,,
2019-08-25 21:14:31,2019-08-25 22:16:13,2019-08-26,4,60383,615,615,2,,6,9,5,5,0,0,2,0,3,3,1,0,4.0,4.0,0,4,,,,,,,,,,,,,,,,,uuid:d86a8817-5a0f-4893-adca-557366968a84/R2[3],2.0,,2.0,3.0,2.0,2.0,2.0,,2.0,1.0,,0.0,0.0,2.0,2.0,2.0,,,,,,,1,,0.0,4.0,,0,1.0,,,,1,,0.0,4.0,,1,,0.0,,3.0,1,,0.0,,,1.0,,0.0,13.0,3.0,1.0,,0.0,0.0,3.0,0.0,1.0,,,,1.0,,0.0,,,1.0,,1.0,21.0,2.0,0.0,1.0,,,,,,,,,,,,,,,,,,
2019-08-25 21:14:31,2019-08-25 22:16:13,2019-08-26,4,60383,616,616,2,,6,9,5,5,0,0,2,0,3,3,1,0,4.0,4.0,0,4,,,,,,,,,,,,,,,,,uuid:d86a8817-5a0f-4893-adca-557366968a84/R2[4],2.0,2.0,2.0,1.0,,2.0,2.0,2.0,2.0,1.0,,0.0,0.0,,1.0,,,,,,,,1,,0.0,,,1,,0.0,,,1,,0.0,,,1,,1.0,0.0,2.0,0,1.0,,,,1.0,,0.0,,,1.0,,1.0,17.0,3.0,1.0,,1.0,8.0,,1.0,,0.0,28.0,3.0,0.0,1.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,
2019-08-25 21:14:31,2019-08-25 22:16:13,2019-08-26,4,60383,617,617,2,,6,9,5,5,0,0,2,0,3,3,1,0,4.0,4.0,0,4,,,,,,,,,,,,,,,,,uuid:d86a8817-5a0f-4893-adca-557366968a84/R2[5],2.0,3.0,2.0,,2.0,2.0,3.0,2.0,,1.0,,0.0,,0.0,2.0,,2.0,,,,,,1,,0.0,0.0,,1,,0.0,,3.0,1,,0.0,,,0,1.0,,,,1,,1.0,17.0,3.0,1.0,,0.0,12.0,3.0,1.0,,0.0,,,1.0,,0.0,,3.0,0.0,1.0,,,,0.0,1.0,,,,1.0,,0.0,,,,,,,,,,,,,,,,,
2019-08-25 21:14:31,2019-08-25 22:16:13,2019-08-26,4,60383,618,618,2,,6,9,5,5,0,0,2,0,3,3,1,0,4.0,4.0,0,4,,,,,,,,,,,,,,,,,uuid:d86a8817-5a0f-4893-adca-557366968a84/R2[6],2.0,,2.0,1.0,2.0,1.0,1.0,2.0,,1.0,,0.0,,,2.0,2.0,2.0,,,,,,1,,0.0,0.0,,1,,0.0,0.0,,1,,1.0,11.0,3.0,1,,1.0,0.0,3.0,1,,0.0,,,1.0,,1.0,4.0,2.0,1.0,,1.0,0.0,2.0,1.0,,1.0,0.0,,0.0,1.0,,,,1.0,,0.0,4.0,,1.0,,1.0,4.0,3.0,,,,,,,,,,,,,,,
2019-09-30 07:30:57,2019-09-30 08:02:34,2019-09-30,4,6232,619,619,1,,4,6,4,7,0,0,0,0,3,0,0,0,2.0,1.0,2,0,,,,,,,,,,,,,,,,,uuid:8b8cfa6a-3446-4a7e-a129-e2c9817b6cf4/R2[1],2.0,,,,3.0,3.0,,2.0,,0.0,1.0,,,,,1.0,,,,,,,1,,1.0,0.0,,0,1.0,,,,0,1.0,,,,0,1.0,,,,1,,1.0,,,1.0,,1.0,17.0,3.0,0.0,1.0,,,,1.0,,1.0,25.0,3.0,0.0,1.0,,,,1.0,,1.0,0.0,2.0,0.0,1.0,,,,,,,,,,,,,,,,,,
2019-09-02 07:00:25,2019-09-02 07:30:15,2019-09-02,4,6207,620,620,1,,3,7,2,10,1,0,3,1,3,3,1,1,4.0,4.0,0,4,,,,,,,,,,,,,,,,,uuid:15e21ac0-f20e-4e19-b04a-17ee30bb5286/R2[1],1.0,2.0,2.0,3.0,3.0,2.0,3.0,,3.0,1.0,,1.0,18.0,,3.0,2.0,2.0,3.0,,,,,1,,1.0,21.0,0.0,1,,0.0,4.0,3.0,0,0.0,,0.0,,1,,0.0,17.0,4.0,1,,0.0,0.0,,1.0,,1.0,0.0,3.0,1.0,,1.0,2.0,4.0,0.0,1.0,,,,1.0,,1.0,6.0,3.0,1.0,,1.0,0.0,4.0,0.0,0.0,,9.0,4.0,0.0,0.0,,4.0,0.0,,,,,,,,,,
2019-08-19 09:17:10,2019-08-19 09:52:03,2019-08-19,4,62295,621,621,1,,6,2,5,8,2,2,3,0,1,2,0,0,4.0,3.0,-2,4,,,,,,,,,,,,,,,,,uuid:cbc6329a-08ff-4603-b817-50d98862dba4/R2[1],2.0,,3.0,2.0,,,3.0,3.0,2.0,0.0,1.0,,,,,2.0,,,,,,,1,,0.0,23.0,2.0,0,1.0,,,,1,,1.0,13.0,3.0,1,,0.0,23.0,2.0,0,1.0,,,,0.0,1.0,,,,1.0,,0.0,11.0,3.0,1.0,,0.0,27.0,4.0,1.0,,0.0,,3.0,1.0,,0.0,4.0,2.0,0.0,1.0,,,,,,,,,,,,,,,,,,
2019-08-19 09:17:10,2019-08-19 09:52:03,2019-08-19,4,62295,622,622,1,,6,2,5,8,2,2,3,0,1,2,0,0,4.0,3.0,-2,4,,,,,,,,,,,,,,,,,uuid:cbc6329a-08ff-4603-b817-50d98862dba4/R2[2],,1.0,2.0,2.0,2.0,1.0,2.0,3.0,4.0,1.0,,0.0,25.0,3.0,3.0,3.0,2.0,,,,,,0,1.0,,,,1,,0.0,23.0,2.0,1,,1.0,0.0,3.0,1,,1.0,15.0,3.0,1,,1.0,14.0,3.0,1.0,,1.0,0.0,3.0,0.0,0.0,,25.0,2.0,0.0,0.0,,9.0,3.0,1.0,,1.0,9.0,4.0,1.0,,1.0,4.0,3.0,1.0,,1.0,21.0,2.0,,,,,,,,,,,,,,,
2019-09-30 05:19:15,2019-09-30 05:50:02,2019-09-30,4,62344,623,623,1,,5,3,7,7,2,1,2,1,2,2,1,1,3.0,3.0,-2,4,,,,,,,,,,,,,,,,,uuid:572b9792-526e-4927-afeb-8ddd376fdcff/R2[1],,2.0,,,,,2.0,,,1.0,,1.0,4.0,3.0,3.0,3.0,2.0,,,,,,0,1.0,,,,1,,0.0,0.0,,0,1.0,,,,0,1.0,,,,0,1.0,,,,0.0,1.0,,,,1.0,,0.0,0.0,0.0,0.0,1.0,,,,0.0,1.0,,,,1.0,,1.0,6.0,2.0,1.0,,1.0,8.0,3.0,,,,,,,,,,,,,,,
2019-09-30 07:30:57,2019-09-30 08:02:34,2019-09-30,4,6232,624,624,1,,4,6,4,7,0,0,0,0,3,0,0,0,2.0,1.0,2,0,,,,,,,,,,,,,,,,,uuid:8b8cfa6a-3446-4a7e-a129-e2c9817b6cf4/R2[2],,,1.0,3.0,,,2.0,1.0,,0.0,1.0,,,,,2.0,3.0,,,,,,0,1.0,,,,0,1.0,,,,1,,1.0,0.0,2.0,1,,1.0,25.0,3.0,0,1.0,,,,0.0,1.0,,,,1.0,,1.0,0.0,3.0,1.0,,1.0,0.0,2.0,0.0,1.0,,,,1.0,,1.0,25.0,3.0,1.0,,1.0,17.0,3.0,,,,,,,,,,,,,,,
2019-09-30 05:19:15,2019-09-30 05:50:02,2019-09-30,4,62344,625,625,1,,5,3,7,7,2,1,2,1,2,2,1,1,3.0,3.0,-2,4,,,,,,,,,,,,,,,,,uuid:572b9792-526e-4927-afeb-8ddd376fdcff/R2[2],,2.0,,1.0,2.0,3.0,,4.0,4.0,1.0,,0.0,0.0,2.0,2.0,,2.0,,,,,,0,1.0,,,,1,,0.0,0.0,,0,1.0,,,,1,,0.0,0.0,,1,,1.0,8.0,2.0,1.0,,0.0,,3.0,0.0,1.0,,,,1.0,,0.0,1.0,4.0,1.0,,1.0,22.0,4.0,0.0,1.0,,,,1.0,,1.0,0.0,2.0,,,,,,,,,,,,,,,
2019-09-30 07:30:57,2019-09-30 08:02:34,2019-09-30,4,6232,626,626,1,,4,6,4,7,0,0,0,0,3,0,0,0,2.0,1.0,2,0,,,,,,,,,,,,,,,,,uuid:8b8cfa6a-3446-4a7e-a129-e2c9817b6cf4/R2[3],,,,,,,,,3.0,0.0,1.0,,,,,,,,,,,,0,1.0,,,,0,1.0,,,,0,1.0,,,,0,1.0,,,,0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,1.0,,1.0,1.0,4.0,0.0,1.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,
2019-09-02 06:59:40,2019-09-02 07:38:32,2019-09-02,4,628124,627,627,1,,5,7,2,8,0,0,0,1,3,3,1,3,4.0,4.0,2,3,,,,,,,,,,,,,,,,,uuid:3fb2799c-521a-420b-97da-0dee7ffb797a/R2[1],,,1.0,3.0,,,2.0,,,1.0,,1.0,12.0,3.0,2.0,,2.0,,,,,,0,1.0,,,,0,1.0,,,,1,,1.0,14.0,2.0,1,,1.0,9.0,4.0,0,1.0,,,,0.0,1.0,,,,1.0,,1.0,5.0,3.0,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,1.0,,1.0,24.0,3.0,,,,,,,,,,,,,,,
2019-09-02 06:59:40,2019-09-02 07:38:32,2019-09-02,4,628124,628,628,1,,5,7,2,8,0,0,0,1,3,3,1,3,4.0,4.0,2,3,,,,,,,,,,,,,,,,,uuid:3fb2799c-521a-420b-97da-0dee7ffb797a/R2[2],2.0,2.0,,,,3.0,,3.0,,1.0,,1.0,0.0,2.0,2.0,1.0,3.0,,,,,,1,,1.0,0.0,3.0,1,,1.0,0.0,3.0,0,1.0,,,,0,1.0,,,,0,1.0,,,,1.0,,1.0,0.0,3.0,0.0,1.0,,,,1.0,,1.0,6.0,3.0,0.0,1.0,,,,0.0,0.0,,0.0,2.0,1.0,,1.0,4.0,3.0,,,,,,,,,,,,,,,
